,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
1990,30.0,178.0,145000.0,20.0,0.01,409.0,50.0,36.0,0.6616802215576172
1991,21.3,197.0,20000.0,17.0,0.99,418.0,43.7,6.0,0.46465131640434265
1992,20.9,125.0,154000.0,7.0,0.17,104.0,48.3,5.0,0.4125405251979828
1993,26.9,39.0,294000.0,12.0,0.02,395.0,31.6,33.0,0.5905777215957642
1994,11.8,47.0,274000.0,19.0,0.12,183.0,16.9,70.0,0.5483742356300354
1995,18.8,65.0,281000.0,11.0,0.45,185.0,14.5,31.0,0.44984087347984314
1996,10.8,85.0,211000.0,20.0,0.48,431.0,37.3,51.0,0.6610456705093384
1997,5.9,68.0,102000.0,18.0,0.7,249.0,27.7,67.0,0.6035609245300293
1998,12.3,154.0,292000.0,4.0,0.29,455.0,2.8,1.0,0.5284222960472107
1999,28.3,112.0,213000.0,18.0,0.82,74.0,6.6,32.0,0.5550945997238159
2000,25.8,146.0,1000.0,2.0,0.12,116.0,2.3,15.0,0.6108195781707764
2001,2.6,58.0,253000.0,15.0,0.57,399.0,45.2,4.0,0.46303811669349665
2002,11.4,189.0,5000.0,7.0,0.31,336.0,40.2,29.0,0.4743795096874237
2003,29.5,91.0,18000.0,6.0,0.84,227.0,16.4,3.0,0.4807147979736328
2004,21.4,19.0,252000.0,9.0,0.75,263.0,29.3,28.0,0.4570724070072174
2005,14.5,34.0,299000.0,11.0,0.19,189.0,30.6,19.0,0.4942794740200043
2006,15.1,138.0,154000.0,13.0,0.56,97.0,13.4,2.0,0.4323614835739136
2007,4.3,73.0,148000.0,8.0,0.58,244.0,25.8,12.0,0.559782862663269
2008,17.0,107.0,58000.0,3.0,0.31,409.0,10.8,8.0,0.48198768496513367
2009,8.8,181.0,160000.0,15.0,0.19,438.0,40.2,25.0,0.5138477683067322
2010,25.1,133.0,15000.0,4.0,0.02,368.0,9.9,8.0,0.6234415769577026
2011,2.6,41.0,269000.0,13.0,0.61,466.0,13.8,84.0,0.9331488609313964
2012,29.0,128.0,94000.0,11.0,0.09,19.0,27.5,1.0,0.5137547254562378
2013,24.5,54.0,198000.0,16.0,0.41,294.0,38.5,2.0,0.3929764926433563
2014,23.9,78.0,251000.0,6.0,0.25,158.0,12.9,70.0,0.8326418995857239
2015,19.2,176.0,158000.0,1.0,0.58,172.0,4.1,19.0,0.5641483664512634
2016,8.9,21.0,132000.0,14.0,0.4,60.0,8.0,34.0,0.5701398253440857
2017,16.5,43.0,280000.0,7.0,0.17,209.0,4.3,23.0,0.40745216608047485
2018,19.5,19.0,127000.0,4.0,0.45,316.0,27.6,32.0,0.78647381067276
2019,8.7,144.0,124000.0,18.0,0.06,97.0,46.5,89.0,0.7689962983131409
2020,15.8,91.0,85000.0,18.0,0.52,413.0,48.9,38.0,0.5051994919776917
2021,19.4,10.0,273000.0,7.0,0.23,173.0,19.9,90.0,0.4850146174430848
2022,14.1,174.0,159000.0,10.0,0.62,491.0,25.8,89.0,0.7336121201515198
2023,29.6,97.0,210000.0,17.0,0.95,148.0,42.9,11.0,0.44679459929466253
2024,7.2,111.0,182000.0,1.0,0.31,12.0,32.5,18.0,1.4973547458648682
2025,17.4,53.0,152000.0,6.0,0.08,345.0,34.4,69.0,0.6211400628089905
2026,29.3,192.0,261000.0,18.0,0.77,2.0,10.3,40.0,0.5023944973945618
2027,29.7,101.0,103000.0,11.0,0.22,240.0,14.9,24.0,0.4600137770175934
2028,13.3,100.0,62000.0,1.0,0.56,372.0,24.9,25.0,0.9801499843597413
2029,28.1,122.0,163000.0,19.0,0.99,72.0,24.2,64.0,0.5917742252349854
2030,16.4,90.0,249000.0,13.0,0.34,208.0,4.6,21.0,0.43604475259780884
2031,8.2,188.0,20000.0,11.0,0.74,439.0,32.1,26.0,0.5971827507019043
2032,2.9,2.0,215000.0,8.0,0.14,233.0,47.0,85.0,0.9796178936958314
2033,21.4,17.0,129000.0,6.0,0.39,317.0,12.3,8.0,0.42352521419525146
2034,28.2,84.0,148000.0,2.0,0.96,194.0,12.6,4.0,0.7545406818389893
2035,19.9,194.0,165000.0,13.0,0.33,30.0,42.1,39.0,0.46525838971137995
2036,17.4,148.0,173000.0,9.0,0.24,16.0,25.6,53.0,0.48243916034698486
2037,27.0,138.0,103000.0,5.0,0.68,55.0,33.8,3.0,0.4217354953289032
2038,14.6,71.0,282000.0,11.0,0.56,60.0,9.4,46.0,0.6379402875900269
2039,14.8,125.0,211000.0,7.0,0.19,421.0,41.3,14.0,0.5103579163551331
2040,23.7,112.0,261000.0,15.0,0.44,49.0,31.7,10.0,0.4153725802898407
2041,27.7,49.0,58000.0,19.0,0.55,382.0,44.7,61.0,0.5469250679016113
2042,27.8,48.0,132000.0,20.0,0.88,104.0,21.1,34.0,0.933769166469574
2043,3.3,142.0,158000.0,8.0,0.77,316.0,37.5,25.0,0.681597113609314
2044,5.8,158.0,26000.0,12.0,0.19,468.0,35.6,23.0,0.5070438981056213
2045,23.4,51.0,88000.0,9.0,0.06,42.0,41.9,27.0,0.4897258281707764
2046,16.6,145.0,151000.0,9.0,0.83,491.0,17.2,99.0,0.6412095427513123
2047,2.7,196.0,13000.0,16.0,0.94,93.0,48.6,82.0,0.5923537015914917
2048,21.5,50.0,214000.0,11.0,0.45,85.0,10.2,68.0,0.5173194408416748
2049,25.1,160.0,44000.0,17.0,0.47,307.0,26.1,5.0,0.4121357500553131
2050,19.1,168.0,208000.0,2.0,0.34,257.0,6.1,23.0,0.7700870037078857
2051,12.9,113.0,203000.0,18.0,0.22,89.0,18.8,10.0,0.44216662645339966
2052,28.8,81.0,170000.0,14.0,0.87,249.0,30.9,22.0,0.782621204853058
2053,19.9,25.0,60000.0,4.0,0.18,35.0,32.2,40.0,0.64217209815979
2054,5.0,130.0,116000.0,20.0,0.64,4.0,15.4,57.0,0.5681586265563965
2055,17.1,115.0,103000.0,14.0,0.11,299.0,17.1,18.0,0.43073090910911566
2056,14.7,144.0,158000.0,20.0,0.33,312.0,41.7,43.0,0.6990684270858765
2057,11.8,177.0,237000.0,5.0,0.16,277.0,7.6,32.0,0.6991809010505676
2058,4.4,90.0,109000.0,2.0,0.57,241.0,38.4,36.0,0.9736886620521545
2059,18.3,178.0,16000.0,19.0,0.5,3.0,36.6,28.0,0.49022775888442993
2060,10.0,80.0,233000.0,4.0,0.28,443.0,46.7,69.0,0.9192929267883301
2061,20.6,58.0,63000.0,15.0,0.83,45.0,15.3,49.0,0.5589542388916016
2062,16.0,193.0,69000.0,20.0,0.71,169.0,38.1,59.0,0.5920286178588867
2063,3.0,198.0,188000.0,5.0,0.52,255.0,28.2,93.0,0.9503200054168701
2064,12.0,164.0,81000.0,19.0,0.01,395.0,9.3,23.0,0.659034252166748
2065,24.9,59.0,299000.0,11.0,0.49,177.0,16.8,19.0,0.4383150041103363
2066,26.6,197.0,256000.0,12.0,0.86,334.0,17.7,7.0,0.5392070412635803
2067,26.4,78.0,249000.0,14.0,0.64,230.0,20.0,8.0,0.45409712195396423
2068,28.4,165.0,158000.0,8.0,0.96,170.0,40.7,18.0,0.8910611867904663
2069,28.1,174.0,99000.0,4.0,0.21,328.0,46.6,21.0,0.6301228404045105
2070,15.6,41.0,186000.0,9.0,0.03,252.0,30.0,6.0,0.5915259718894958
2071,28.6,147.0,158000.0,13.0,0.47,325.0,28.6,52.0,0.48592489957809454
2072,27.3,39.0,72000.0,2.0,0.42,40.0,36.8,39.0,0.9852883219718934
2073,14.9,159.0,7000.0,5.0,0.98,67.0,49.5,68.0,0.5530596971511841
2074,29.5,196.0,237000.0,13.0,0.09,237.0,29.1,16.0,0.5132411122322083
2075,22.9,7.0,131000.0,8.0,0.37,465.0,27.0,21.0,0.6132327318191528
2076,29.6,186.0,16000.0,14.0,0.69,1.0,38.7,8.0,0.4561105668544769
2077,7.9,106.0,154000.0,17.0,0.78,82.0,33.5,26.0,0.5937029719352722
2078,11.9,97.0,39000.0,13.0,0.77,396.0,20.4,13.0,0.4805794060230255
2079,17.2,140.0,169000.0,8.0,0.43,249.0,34.2,48.0,0.7383014559745789
2080,27.5,179.0,237000.0,12.0,0.62,258.0,22.4,6.0,0.407251238822937
2081,18.9,146.0,158000.0,11.0,0.87,308.0,12.3,2.0,0.41936793923377996
2082,23.0,170.0,276000.0,15.0,0.04,217.0,25.0,11.0,0.46243605017662054
2083,3.5,165.0,114000.0,12.0,0.89,147.0,49.5,35.0,0.6547144055366516
2084,17.8,182.0,256000.0,16.0,0.28,265.0,10.2,14.0,0.4119857847690582
2085,6.1,156.0,282000.0,10.0,0.05,390.0,43.7,21.0,0.8827989101409912
2086,25.8,134.0,194000.0,3.0,0.77,106.0,33.9,66.0,0.7132239937782288
2087,23.1,100.0,67000.0,17.0,0.4,258.0,30.5,12.0,0.43779033422470087
2088,12.4,157.0,133000.0,3.0,0.75,273.0,21.2,19.0,0.7455965280532837
2089,4.6,62.0,12000.0,18.0,0.23,142.0,36.2,61.0,0.489990770816803
2090,28.3,126.0,256000.0,11.0,0.69,488.0,38.0,2.0,0.4082743227481842
2091,15.0,159.0,232000.0,7.0,0.37,26.0,30.2,7.0,0.44396823644638067
2092,20.2,53.0,132000.0,19.0,0.93,62.0,24.9,10.0,0.4251147508621216
2093,25.1,112.0,83000.0,9.0,0.02,333.0,41.2,39.0,0.5564897656440735
2094,21.4,120.0,109000.0,2.0,0.19,263.0,16.1,45.0,0.7364974617958069
2095,24.7,5.0,251000.0,8.0,0.23,290.0,37.3,19.0,0.5047580599784851
2096,16.4,192.0,158000.0,3.0,0.54,338.0,28.3,9.0,0.4904431998729706
2097,4.5,176.0,122000.0,16.0,0.05,430.0,45.0,92.0,0.9288904070854187
2098,19.4,120.0,287000.0,13.0,0.26,178.0,8.6,1.0,0.4260459840297699
2099,1.7,190.0,158000.0,15.0,0.14,161.0,28.1,32.0,0.8604645729064941
2100,1.5,109.0,91000.0,16.0,0.17,418.0,30.6,88.0,0.8289321064949035
2101,21.4,20.0,201000.0,7.0,0.1,458.0,29.1,26.0,0.4554379880428314
2102,20.9,166.0,158000.0,2.0,0.16,352.0,21.9,28.0,0.5807285904884338
2103,29.1,123.0,158000.0,14.0,0.42,297.0,3.4,2.0,0.420068621635437
2104,11.3,155.0,3000.0,4.0,0.04,144.0,9.2,95.0,0.613294780254364
2105,1.8,42.0,280000.0,14.0,0.93,220.0,16.6,34.0,0.7998209595680237
2106,13.3,121.0,192000.0,7.0,0.57,215.0,1.3,79.0,0.6625487208366394
2107,21.6,104.0,153000.0,19.0,0.4,414.0,12.9,10.0,0.3793067038059234
2108,25.8,1.0,201000.0,6.0,0.49,474.0,38.5,25.0,0.6729449033737183
2109,10.7,24.0,77000.0,15.0,0.53,216.0,13.6,36.0,0.5374571084976196
2110,15.7,136.0,281000.0,9.0,0.14,198.0,22.0,69.0,0.5629226565361023
2111,29.7,157.0,276000.0,14.0,0.12,222.0,39.3,17.0,0.4893752336502075
2112,21.1,134.0,158000.0,18.0,0.7,316.0,11.4,10.0,0.5870050191879272
2113,17.5,190.0,140000.0,7.0,0.39,417.0,3.6,94.0,0.647473931312561
2114,11.5,55.0,213000.0,5.0,0.46,195.0,37.7,23.0,0.7849441766738892
2115,4.9,110.0,98000.0,15.0,0.98,37.0,34.6,6.0,0.5099828839302063
2116,24.7,163.0,266000.0,14.0,0.99,393.0,3.1,27.0,0.5985694527626038
2117,5.3,37.0,148000.0,15.0,0.71,241.0,1.5,26.0,0.5883617401123047
2118,20.9,114.0,127000.0,9.0,0.44,284.0,37.4,77.0,0.5010014772415161
2119,20.4,132.0,153000.0,4.0,0.85,416.0,2.3,32.0,0.7310445308685303
2120,14.5,140.0,153000.0,11.0,0.31,423.0,27.3,31.0,0.4800156056880951
2121,9.1,87.0,127000.0,18.0,0.36,314.0,46.7,17.0,0.5080848336219788
2122,23.0,83.0,103000.0,3.0,0.56,327.0,48.3,13.0,0.4852195084095001
2123,21.1,13.0,81000.0,8.0,0.9,445.0,15.8,62.0,0.8171424865722656
2124,28.1,103.0,18000.0,15.0,0.33,86.0,37.4,100.0,0.5202794671058655
2125,16.4,30.0,201000.0,11.0,0.2,201.0,47.1,60.0,0.4902003109455109
2126,1.9,103.0,84000.0,20.0,0.59,187.0,22.4,70.0,1.0
2127,24.7,143.0,88000.0,7.0,0.13,126.0,13.8,42.0,0.5291867852210999
2128,17.8,181.0,276000.0,5.0,0.2,216.0,24.3,15.0,0.47560963034629816
2129,16.8,166.0,237000.0,11.0,0.63,296.0,28.5,10.0,0.5772886276245117
2130,20.3,188.0,256000.0,3.0,0.09,328.0,14.3,7.0,0.45968350768089294
2131,9.6,164.0,19000.0,19.0,0.15,58.0,28.8,71.0,0.49624341726303106
2132,10.7,40.0,49000.0,8.0,1.0,45.0,44.4,46.0,0.5774519443511963
2133,1.7,192.0,5000.0,15.0,0.91,458.0,8.5,43.0,1.0
2134,20.2,59.0,281000.0,12.0,0.01,196.0,12.3,27.0,0.45535612106323237
2135,21.1,87.0,245000.0,17.0,0.99,90.0,28.5,27.0,0.7725703716278076
2136,7.8,12.0,207000.0,7.0,0.05,8.0,33.3,22.0,0.8607096672058104
2137,26.3,148.0,54000.0,17.0,0.01,43.0,2.6,92.0,0.5534531474113464
2138,17.7,175.0,189000.0,5.0,0.37,404.0,10.1,24.0,0.43984904885292053
2139,16.1,157.0,171000.0,11.0,0.11,399.0,29.2,29.0,0.4924253523349762
2140,9.4,73.0,248000.0,3.0,0.7,353.0,16.1,59.0,0.9592175483703613
2141,2.4,76.0,103000.0,14.0,0.06,351.0,5.7,21.0,0.6746416091918945
2142,12.4,10.0,121000.0,10.0,0.53,58.0,7.9,62.0,0.5656522512435913
2143,23.9,106.0,127000.0,20.0,0.45,456.0,43.5,92.0,0.8675828576087952
2144,6.4,21.0,273000.0,10.0,0.81,166.0,45.0,88.0,0.9943490028381347
2145,12.2,76.0,82000.0,14.0,0.82,277.0,15.9,37.0,0.5626835227012634
2146,16.4,146.0,101000.0,3.0,0.06,59.0,6.8,22.0,0.545263946056366
2147,13.2,80.0,249000.0,13.0,0.42,205.0,6.1,28.0,0.5968809723854065
2148,10.2,77.0,40000.0,9.0,0.1,70.0,19.3,69.0,0.6532073020935059
2149,6.4,11.0,80000.0,14.0,0.58,152.0,38.0,13.0,0.501053512096405
2150,9.2,105.0,90000.0,3.0,0.22,217.0,43.7,96.0,0.8782830834388733
2151,3.0,142.0,16000.0,15.0,0.52,393.0,37.8,32.0,0.5249503254890442
2152,3.8,5.0,53000.0,18.0,0.4,173.0,19.7,75.0,0.5691289305686951
2153,17.6,64.0,263000.0,19.0,0.39,478.0,14.8,11.0,0.3375357389450073
2154,7.0,27.0,263000.0,6.0,0.73,349.0,15.8,20.0,0.669381320476532
2155,1.4,184.0,99000.0,16.0,0.83,275.0,15.6,47.0,1.0
2156,27.4,158.0,158000.0,18.0,0.8,317.0,30.7,14.0,0.7072880268096924
2157,9.5,34.0,87000.0,12.0,0.77,185.0,49.7,90.0,1.0
2158,15.3,3.0,89000.0,11.0,0.17,354.0,15.2,98.0,0.6645671725273132
2159,2.9,43.0,199000.0,8.0,0.13,20.0,4.3,51.0,0.7707894444465637
2160,9.8,167.0,171000.0,7.0,0.98,394.0,27.6,8.0,0.550784707069397
2161,11.6,42.0,151000.0,19.0,0.18,406.0,9.4,69.0,0.6195068955421448
2162,24.2,101.0,103000.0,16.0,1.0,264.0,24.4,5.0,0.5443086624145508
2163,7.0,159.0,203000.0,16.0,0.61,186.0,25.5,31.0,0.6386928558349609
2164,24.8,18.0,208000.0,20.0,0.75,43.0,36.3,20.0,0.7477400302886963
2165,11.0,159.0,232000.0,17.0,0.5,32.0,15.0,14.0,0.5635675191879272
2166,2.5,8.0,79000.0,18.0,0.88,278.0,1.6,85.0,0.6785889863967896
2167,28.6,142.0,158000.0,18.0,0.85,311.0,37.8,4.0,0.4058611989021302
2168,28.7,194.0,91000.0,6.0,0.63,308.0,44.7,33.0,0.4592570662498474
2169,9.3,79.0,111000.0,11.0,0.09,212.0,24.7,60.0,0.7161294221878052
2170,24.3,21.0,4000.0,17.0,0.24,295.0,8.7,18.0,0.46792697906494146
2171,15.1,132.0,58000.0,9.0,0.72,416.0,31.5,34.0,0.5386698842048645
2172,14.6,145.0,282000.0,12.0,0.64,381.0,21.0,20.0,0.5349946022033691
2173,19.0,120.0,80000.0,20.0,0.02,143.0,10.4,17.0,0.4234986901283264
2174,28.0,161.0,80000.0,20.0,0.05,277.0,39.3,11.0,0.507300078868866
2175,28.4,7.0,162000.0,20.0,0.25,249.0,30.3,51.0,0.6703721880912781
2176,5.8,182.0,15000.0,4.0,0.19,435.0,16.2,80.0,0.703214704990387
2177,29.4,44.0,115000.0,17.0,0.28,306.0,19.8,4.0,0.39498496055603033
2178,11.6,33.0,228000.0,7.0,0.53,144.0,47.0,99.0,0.9440141916275026
2179,27.3,37.0,127000.0,18.0,0.22,296.0,40.6,7.0,0.4120279848575592
2180,15.1,77.0,97000.0,3.0,0.59,6.0,16.6,8.0,0.4743251502513886
2181,18.7,103.0,151000.0,12.0,0.86,469.0,31.5,59.0,0.8986369371414183
2182,26.1,182.0,256000.0,9.0,0.49,328.0,30.3,9.0,0.43109074234962463
2183,29.7,101.0,183000.0,19.0,0.21,125.0,38.6,21.0,0.45019522309303284
2184,13.8,173.0,237000.0,17.0,0.78,251.0,23.8,18.0,0.5839678645133972
2185,26.5,101.0,109000.0,12.0,0.37,319.0,9.0,54.0,0.6204239130020142
2186,16.0,105.0,67000.0,12.0,0.89,259.0,26.0,12.0,0.5018803477287292
2187,5.6,56.0,14000.0,20.0,0.57,409.0,47.2,20.0,0.5041443109512329
2188,20.6,146.0,50000.0,4.0,0.85,457.0,46.1,98.0,0.7313855290412903
2189,17.2,90.0,203000.0,4.0,0.06,390.0,12.3,89.0,0.6573385000228882
2190,23.6,164.0,265000.0,11.0,0.88,253.0,11.5,25.0,0.5322334170341492
2191,25.4,143.0,44000.0,10.0,0.61,307.0,28.9,28.0,0.7343522906303406
2192,10.2,30.0,276000.0,5.0,0.52,428.0,20.4,6.0,0.5068966150283813
2193,27.4,88.0,103000.0,19.0,0.38,304.0,9.1,16.0,0.5037579536437988
2194,6.9,15.0,222000.0,4.0,0.72,355.0,28.9,7.0,0.6545957922935486
2195,19.1,56.0,212000.0,7.0,0.32,37.0,47.5,38.0,0.4737868905067444
2196,17.8,89.0,242000.0,19.0,0.14,436.0,3.3,40.0,0.38929736614227295
2197,22.4,190.0,283000.0,13.0,0.65,105.0,12.6,21.0,0.42090252041816706
2198,7.4,147.0,4000.0,18.0,0.04,477.0,23.2,7.0,0.6651504635810852
2199,13.2,175.0,256000.0,17.0,0.76,272.0,46.4,26.0,0.5895266532897949
2200,13.0,21.0,103000.0,17.0,0.2,207.0,40.6,15.0,0.45426467061042786
2201,24.1,20.0,8000.0,20.0,0.94,257.0,27.9,12.0,0.4966669976711273
2202,27.9,120.0,153000.0,13.0,0.79,393.0,36.2,23.0,0.4577496945858001
2203,11.6,160.0,264000.0,9.0,0.99,227.0,18.1,38.0,0.6668643951416016
2204,26.2,26.0,171000.0,14.0,0.52,219.0,34.6,64.0,0.8515554070472717
2205,15.3,101.0,48000.0,10.0,0.35,251.0,44.8,73.0,0.5723523497581482
2206,8.6,111.0,80000.0,10.0,0.31,361.0,14.1,37.0,0.5623968839645386
2207,18.1,38.0,248000.0,8.0,0.64,148.0,33.2,43.0,0.8223502039909363
2208,16.9,179.0,165000.0,18.0,0.21,21.0,30.8,52.0,0.6278301477432251
2209,28.7,110.0,103000.0,14.0,0.35,244.0,25.2,20.0,0.5881180763244629
2210,14.8,169.0,103000.0,1.0,0.36,52.0,11.2,2.0,0.860305666923523
2211,11.4,124.0,21000.0,13.0,0.93,350.0,47.9,55.0,0.8915729522705077
2212,6.3,31.0,127000.0,2.0,0.24,338.0,12.8,12.0,0.885525643825531
2213,5.9,89.0,5000.0,20.0,0.65,427.0,8.2,13.0,0.5447253584861755
2214,23.0,24.0,106000.0,16.0,0.74,166.0,36.4,28.0,0.48554354906082153
2215,1.6,10.0,118000.0,8.0,0.45,297.0,32.5,72.0,0.8964214920997621
2216,15.7,151.0,268000.0,13.0,0.26,258.0,46.5,13.0,0.4540760517120361
2217,4.1,106.0,78000.0,1.0,0.28,262.0,3.7,23.0,1.7495412826538086
2218,24.0,141.0,139000.0,6.0,0.76,99.0,31.6,37.0,0.7957350611686707
2219,14.2,55.0,263000.0,12.0,0.74,481.0,28.1,26.0,0.6171259880065918
2220,27.3,64.0,198000.0,15.0,0.45,301.0,39.8,1.0,0.4102881550788879
2221,2.2,144.0,54000.0,7.0,0.41,373.0,23.4,42.0,0.7340691089630127
2222,22.1,133.0,205000.0,2.0,0.36,429.0,48.5,84.0,0.9831309914588927
2223,3.5,70.0,46000.0,10.0,0.66,336.0,18.7,29.0,0.5644769668579102
2224,26.1,23.0,127000.0,16.0,0.43,300.0,29.9,25.0,0.6674106121063232
2225,20.6,115.0,294000.0,6.0,0.61,423.0,10.8,39.0,0.6810492277145386
2226,26.0,177.0,174000.0,8.0,0.25,144.0,5.2,24.0,0.4408495128154755
2227,4.1,142.0,224000.0,4.0,0.52,345.0,15.1,94.0,0.9520272016525269
2228,20.5,161.0,180000.0,14.0,0.8,141.0,30.8,99.0,0.5992560982704163
2229,18.3,154.0,5000.0,15.0,0.87,484.0,30.2,22.0,0.5154677033424377
2230,26.9,50.0,127000.0,13.0,0.31,306.0,15.6,14.0,0.40407752990722656
2231,7.2,139.0,19000.0,12.0,0.09,457.0,37.4,64.0,0.5980709791183472
2232,24.1,152.0,219000.0,3.0,0.72,370.0,47.6,47.0,0.5342727303504944
2233,9.4,52.0,299000.0,10.0,0.29,154.0,2.4,14.0,0.5604506134986877
2234,24.6,181.0,256000.0,19.0,0.84,310.0,14.9,29.0,0.4996144473552704
2235,15.4,122.0,103000.0,6.0,0.61,323.0,4.3,16.0,0.5741904377937317
2236,25.0,107.0,261000.0,15.0,0.5,25.0,26.1,25.0,0.45096054673194885
2237,2.3,103.0,154000.0,5.0,1.0,97.0,17.4,25.0,0.7600861191749573
2238,16.8,178.0,237000.0,8.0,0.41,268.0,9.9,10.0,0.42548379302024836
2239,19.3,160.0,158000.0,14.0,0.71,150.0,6.1,7.0,0.50551837682724
2240,17.2,140.0,191000.0,3.0,0.51,165.0,18.8,91.0,0.7925308346748352
2241,17.5,86.0,112000.0,20.0,0.26,197.0,46.3,20.0,0.5009475946426392
2242,6.9,17.0,131000.0,16.0,0.48,482.0,44.1,32.0,0.5892766714096069
2243,21.0,162.0,269000.0,10.0,0.01,23.0,4.8,52.0,0.4447087049484253
2244,13.5,159.0,164000.0,15.0,0.02,368.0,38.2,14.0,0.6609817743301392
2245,22.3,80.0,39000.0,9.0,0.29,387.0,6.8,9.0,0.43705153465271
2246,11.3,116.0,107000.0,5.0,0.28,292.0,32.4,6.0,0.5563462376594543
2247,19.2,16.0,155000.0,19.0,0.5,456.0,37.0,19.0,0.46258437633514404
2248,28.1,32.0,95000.0,2.0,0.86,366.0,43.5,15.0,0.9529532790184022
2249,15.5,108.0,126000.0,17.0,0.38,225.0,21.4,61.0,0.5399817228317261
2250,13.2,60.0,148000.0,1.0,0.1,215.0,31.6,14.0,0.9871004223823546
2251,14.5,167.0,20000.0,11.0,0.18,399.0,40.7,43.0,0.4975261390209198
2252,1.7,189.0,189000.0,4.0,0.65,413.0,8.3,4.0,0.634283185005188
2253,9.1,42.0,74000.0,10.0,0.95,121.0,4.4,69.0,0.5523396730422974
2254,3.8,125.0,290000.0,1.0,0.83,333.0,39.2,5.0,1.7812964916229248
2255,24.2,113.0,81000.0,8.0,0.12,452.0,15.9,12.0,0.4354820251464844
2256,19.6,176.0,81000.0,11.0,0.72,408.0,21.9,5.0,0.4255077838897705
2257,16.8,115.0,195000.0,17.0,0.13,470.0,32.2,44.0,0.4773158133029937
2258,24.9,83.0,206000.0,2.0,0.04,221.0,30.0,6.0,0.630601704120636
2259,9.1,180.0,206000.0,20.0,0.16,19.0,2.5,37.0,0.6124445796012878
2260,22.0,74.0,148000.0,1.0,0.06,305.0,31.7,18.0,0.570632815361023
2261,21.8,186.0,159000.0,9.0,0.22,75.0,6.9,76.0,0.49288684129714966
2262,7.0,120.0,19000.0,9.0,0.44,249.0,46.8,79.0,0.5341446399688721
2263,9.2,28.0,163000.0,6.0,0.88,368.0,12.5,61.0,0.6647267937660217
2264,23.9,172.0,43000.0,18.0,0.29,101.0,27.5,87.0,0.8793864846229553
2265,18.8,56.0,50000.0,10.0,0.57,338.0,15.8,35.0,0.5868021845817566
2266,29.8,4.0,177000.0,10.0,0.06,151.0,22.8,58.0,0.6049933433532715
2267,9.8,193.0,153000.0,5.0,0.87,158.0,39.4,60.0,0.8504366874694824
2268,7.5,112.0,158000.0,2.0,0.68,297.0,41.5,27.0,0.9830590486526489
2269,27.3,192.0,256000.0,8.0,0.06,279.0,15.8,19.0,0.5563242435455322
2270,14.8,103.0,51000.0,9.0,0.37,260.0,12.7,14.0,0.44406676292419434
2271,20.4,176.0,156000.0,13.0,0.33,406.0,17.9,75.0,0.46813830733299255
2272,5.5,37.0,127000.0,7.0,0.69,292.0,7.7,10.0,0.5374974012374878
2273,16.9,128.0,2000.0,11.0,0.57,192.0,18.6,15.0,0.49401608109474177
2274,12.0,81.0,132000.0,17.0,0.77,68.0,26.7,18.0,0.5441668629646301
2275,1.9,136.0,158000.0,4.0,0.03,120.0,48.8,3.0,1.5172717571258545
2276,21.0,130.0,244000.0,15.0,0.34,424.0,31.2,12.0,0.4262591302394867
2277,18.2,176.0,256000.0,8.0,0.37,333.0,30.8,11.0,0.4809207022190094
2278,22.2,146.0,132000.0,11.0,0.11,499.0,35.8,75.0,0.5010442733764648
2279,15.2,42.0,159000.0,12.0,0.64,72.0,25.3,80.0,0.6515851616859436
2280,26.1,72.0,127000.0,12.0,0.88,288.0,3.8,18.0,0.5123255252838135
2281,20.8,187.0,158000.0,11.0,0.35,338.0,6.5,4.0,0.4376261532306671
2282,20.0,51.0,151000.0,10.0,0.03,460.0,28.6,54.0,0.46069368720054626
2283,26.2,118.0,261000.0,20.0,0.49,70.0,16.9,33.0,0.773199737071991
2284,14.0,150.0,142000.0,14.0,0.09,147.0,17.1,52.0,0.6143797039985657
2285,16.3,163.0,107000.0,15.0,0.99,264.0,27.7,8.0,0.6079136729240417
2286,27.5,8.0,8000.0,15.0,0.5,191.0,43.9,16.0,0.4953460395336151
2287,4.8,82.0,242000.0,9.0,0.39,389.0,29.9,31.0,0.8066775798797607
2288,4.8,113.0,101000.0,20.0,0.68,15.0,31.6,21.0,0.5280930995941162
2289,1.5,197.0,218000.0,4.0,0.36,439.0,4.8,100.0,0.864795982837677
2290,14.6,199.0,181000.0,16.0,0.01,276.0,4.5,45.0,0.6040654182434082
2291,15.5,25.0,132000.0,15.0,0.91,68.0,44.3,5.0,0.44500672817230225
2292,25.9,168.0,209000.0,2.0,0.2,65.0,1.8,47.0,0.8865490555763245
2293,19.2,115.0,81000.0,18.0,0.72,381.0,36.4,21.0,0.737038254737854
2294,25.0,129.0,105000.0,4.0,0.34,138.0,36.7,10.0,0.5331803560256958
2295,23.3,148.0,10000.0,5.0,0.36,369.0,26.7,16.0,0.48747062683105463
2296,12.5,160.0,45000.0,10.0,0.57,98.0,8.5,33.0,0.5244847536087036
2297,2.6,178.0,131000.0,9.0,0.19,45.0,11.0,24.0,0.7063899040222168
2298,16.6,46.0,158000.0,12.0,0.78,226.0,15.6,98.0,0.6144222021102905
2299,10.7,159.0,80000.0,14.0,0.05,235.0,34.0,21.0,0.658804714679718
