,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
314,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
315,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
316,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
317,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
318,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
319,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
320,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
321,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
322,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
323,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
324,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
325,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
326,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
327,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
328,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
329,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
330,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
331,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
332,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
333,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
334,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
335,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
336,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
337,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
338,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
339,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
340,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
341,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
342,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
343,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
344,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
345,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
346,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
347,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
348,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
349,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
350,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
351,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
352,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
353,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
354,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
355,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
356,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
357,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
358,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
359,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
360,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
361,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
362,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
363,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
364,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
365,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
366,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
367,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
368,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
369,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
370,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
371,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
372,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
373,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
374,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
375,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
376,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
377,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
378,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
379,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
380,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
381,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
382,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
383,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
384,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
385,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
386,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
387,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
388,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
389,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
390,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
391,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
392,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
393,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
394,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
395,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
396,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
397,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
398,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
399,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
400,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
401,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
402,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
403,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
404,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
405,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
406,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
407,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
408,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
409,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
410,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
411,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
412,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
413,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
414,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
415,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
416,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
417,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
418,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
419,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
420,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
421,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
422,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
423,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
424,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
425,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
426,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
427,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
428,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
429,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
430,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
431,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
432,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
433,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
434,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
435,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
436,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
437,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
438,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
439,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
440,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
441,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
442,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
443,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
444,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
445,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
446,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
447,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
448,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
449,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
450,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
451,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
452,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
453,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
454,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
455,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
456,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
457,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
458,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
459,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
460,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
461,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
462,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
463,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
464,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
465,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
466,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
467,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
468,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
469,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
470,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
471,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
472,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
473,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
474,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
475,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
476,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
477,19.2,97.0,199000.0,20.0,0.34,8.0,24.3,9.0,0.291856586933136
478,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
479,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
480,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
481,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
482,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
483,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
484,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
485,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
486,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
487,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
488,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
489,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
490,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
491,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
492,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
493,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
494,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
495,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
496,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
497,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
498,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
499,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
500,19.7,95.0,220000.0,20.0,0.28,8.0,20.4,10.0,0.2909086346626282
