,0,ground truth,pred,R2&MAE,ground truth.1,pred.1,R2&MAE.1,ground truth.2,pred.2,R2&MAE.2,ground truth.3,pred.3,R2&MAE.3,ground truth.4,pred.4,R2&MAE.4,ground truth.5,pred.5,R2&MAE.5,ground truth.6,pred.6,R2&MAE.6,ground truth.7,pred.7,R2&MAE.7,ground truth.8,pred.8,R2&MAE.8,ground truth.9,pred.9,R2&MAE.9,ground truth.10,pred.10,R2&MAE.10,ground truth.11,pred.11,R2&MAE.11,ground truth.12,pred.12,R2&MAE.12,ground truth.13,pred.13,R2&MAE.13,ground truth,pred,R2&MAE
20,,0.0932698499999999,0.07314908,,0.08657605,0.09992557,,0.2906216,0.22601536,,0.31500965,0.24269317,,0.06417715,0.050454862,,1.49868,1.8770894,,1.59842,0.877558,,3.79222,3.5709598,,1.44744,1.702637,,7.15383,7.4318895,,1.3419,1.3431053,,1.3185,1.3641456,,2.7858,2.235983,,1.0907,0.43262675,,5.6273788,5.736002,
21,,0.1483143999999999,0.10917639,,0.06521335,0.04564923,,0.34701425,0.21883947,,0.418842,0.35011727,,0.27770195,0.260924,,2.21786,2.2044144,,8.75942,7.311594,,1.29236,1.7073557,,4.11421,3.6881905,,2.34403,2.6495757,,1.8357,1.7311574,,6.2817251,5.8186336,,1.242,1.4373088,,2.1435,2.068631,,2.2407,2.4907992,
22,,0.4142113,0.421394,,0.0564613,0.15169433,,0.0519034,0.032932788,,1.7873012,2.0045984,,0.16197965,0.21095777,,3.0058100000000003,2.4481354,,2.31283,1.80504,,4.25331,3.487181,,2.79149,4.323373,,2.96697,2.667296,,1.4832,2.055693,,1.7317,1.7502697,,3.2912,2.5751455,,2.5127,3.124029,,0.3377,0.8176055,
23,,0.0836795499999999,0.12704027,,0.3211055499999999,0.3306352,,0.2693667,0.36717796,,0.21405045,0.2337658,,1.1440564,1.0862985,,2.37873,3.396243,,0.466,0.70519274,,1.00623,0.60147643,,2.46279,3.2225199,,1.35051,1.3825275,,0.3092999999999999,0.79169047,,0.4342999999999999,0.60919106,,1.1479,1.1289914,,2.2751,2.094639,,1.1504,1.0833836,
24,,-0.01459425,-0.040670462,,0.0775155,0.086837,,0.0766417,0.08829716,,-0.03904775,-0.07898843,,0.05106915,0.083118595,,1.56587,2.6190362,,3.56679,3.3307655,,7.17076,7.171294,,5.7542100000000005,5.36457,,3.4752,2.9957206,,1.3473000000000002,1.5649933,,0.4864,1.2637348,,5.6721745,5.290995,,3.9000133,3.611941,,2.713,2.6159368,
25,,0.2007913,0.054069683,,-0.0639555,-0.07454817,,0.1129223,0.15430373,,0.13381035,0.124247864,,0.35231595,0.40477642,,4.58359,3.6091027,,4.93338,4.6530304,,4.236190000000001,3.4852455,,1.55372,2.66257,,1.2467199999999998,1.4684763,,1.5184,2.5360787,,3.2943159,3.5770879,,1.1597,1.7473948,,1.5339,2.1660476,,1.1837,0.9093171,
26,,0.13253005,0.108026914,,0.17044155,0.17869258,,1.96713235,2.0595045,,-0.0115519,0.055491824,,0.11962025,0.15864171,,2.29189,2.2024298,,1.9067,2.5653768,,1.56208,3.2996686,,2.67352,3.1200457,,1.68247,1.8438216,,1.8882,1.6476301,,1.9605,2.0060246,,1.2706,1.7360071,,2.5879,2.5689166,,1.4421,1.8067026,
27,,1.95624905,2.5846016,,0.05011685,-0.0009493977,,0.0516058499999999,0.13097677,,0.00456415,0.08461237,,0.14571495,0.20779625,,0.0691,1.2940137,,2.62374,3.181569,,2.5469700000000004,3.3406742,,1.06918,1.5552943,,3.21347,3.1437414,,0.095,0.6288613,,1.6448999999999998,1.1810868,,1.3213,1.3751048,,0.668,1.0265425,,2.2023,1.3253431,
28,,0.10451885,0.06955754,,0.19182805,0.18503094,,0.0531321499999999,0.13204385,,0.39257155,0.37310567,,0.1253609,0.173183,,1.3931999999999998,5.3393006,,3.31336,2.5945888,,0.883,1.1740892,,1.41206,0.89232194,,3.15389,3.0610452,,1.1599862,3.5549548,,2.2289,1.8401976,,0.8555,1.1143155,,0.7013,0.93640876,,1.6154000000000002,1.8013971,
29,,0.46155245,0.36044043,,0.06178835,0.042045474,,0.2074305,0.13170531,,0.05584385,0.01226433,,0.305436,0.19795328,,3.02875,2.0436306,,7.50514,6.929367,,4.20055,3.0608177,,7.00415,7.264291,,0.524,0.6183157,,1.7680999999999998,1.9170309,,6.2133388,5.985475,,2.59,2.5376945,,5.524371899999999,5.477262,,0.3613,0.766053,
30,,-0.0690468499999999,-0.07682007,,0.06536445,0.04271388,,0.2434576,0.23691615,,0.19593125,0.15866457,,0.07100895,0.08175925,,5.70222,5.2655735,,6.96891,7.1658936,,1.86032,2.27344,,2.37908,2.171566,,8.93848,8.170871,,3.9474579,3.9928684,,5.6116566,5.786005,,0.9368,1.3758963,,2.446,1.7567995,,6.2822545,6.0216155,
31,,0.4847805,0.31589258,,0.3981916,0.39007854,,0.3129421999999999,0.321947,,0.357108,0.33447197,,0.2066569999999999,0.16936134,,4.48178,2.604747,,2.8533600000000003,2.7752059,,0.4479999999999999,0.043104365,,1.81623,1.677891,,1.0985399999999998,1.0810708,,2.585,2.6978347,,3.9693,3.098945,,0.5985,0.9585534,,1.3141,1.5146852,,1.2506,1.3881125,
32,,0.4737660999999999,0.48744953,,0.0636051,0.043536246,,2.0838014,2.3375466,,0.0697894,0.03814173,,0.4195233,0.452785,,4.32495,2.6195939,,7.23668,7.2268867,,2.06738,2.1030858,,7.79036,7.407712,,0.958,0.8999518,,2.5171,2.302007,,5.6257745,5.754546,,2.2073,2.2471235,,5.8798209,6.0794387,,0.9541,1.5862026,
33,,-0.04128875,-0.04235778,,0.1851062,0.21693598,,2.94490945,2.6381254,,0.15696765,0.17159946,,0.05201155,0.1632776,,5.02248,5.8471594,,1.07938,1.4279821,,5.055,5.0334263,,1.92435,1.480185,,4.16449,4.4466147,,3.7211569,4.2563467,,0.6886,0.50747824,,4.8894,3.7684746,,0.541,0.53075767,,2.8297,2.8804939,
34,,0.0708063,0.07428582,,0.0501428,0.14536065,,-0.03414535,-0.047625393,,0.0735745,0.038388405,,-0.06331405,-0.020875031,,1.24692,1.6475898,,1.3019600000000002,1.6593754,,4.41287,5.512253,,7.90228,7.459792,,4.9644900000000005,5.595848,,1.0682,1.2337841,,1.0797,1.1990926,,3.0345759,3.5655003,,5.9220894,6.0465693,,3.4108038,3.6070135,
35,,0.3481977,0.30989075,,0.1545058,0.1777249,,0.0599519,0.055114657,,-0.04378765,-0.07082681,,0.3206698999999999,0.26909953,,2.44311,1.629325,,3.65092,3.0981338,,6.77195,7.2663803,,5.51669,5.4632397,,3.01767,4.853315,,2.1868,1.8130774,,1.3525,1.6796097,,5.5303815,5.828521,,3.8944384,3.727351,,1.7302000000000002,2.7342222,
36,,0.06403805,0.12445646,,0.2609742,0.23620424,,0.0483427,0.09893748,,0.1007405,0.17698784,,0.3488365999999999,0.3066624,,4.63208,3.7774606,,1.5706300000000002,1.787078,,2.18468,3.6561477,,1.67599,2.8300674,,1.6972299999999998,2.414411,,2.8661,2.8927968,,1.4965,1.0730181,,2.2372,2.479984,,1.2001,1.3884697,,1.8458999999999999,1.9040034,
37,,0.22937445,0.29960567,,0.2012178,0.2737571,,0.15636185,0.12965529,,3.09402625,3.1549664,,4.1789589,3.9897115,,3.7359,3.5736492,,3.15871,3.4999235,,1.92384,1.3069949,,1.66944,2.1021578,,3.30081,1.3543173,,2.5183,2.182672,,2.7775000000000003,2.3492963,,1.8887,1.1715102,,2.0357,2.4654,,3.3009999999999997,2.1174479,
38,,0.2129633,0.09101171,,0.32721515,0.32420635,,0.04739025,0.08485302,,3.5527409,3.3026073,,0.0512274499999999,0.03585846,,1.34365,0.934585,,2.05772,2.2462585,,1.5394599999999998,1.941421,,2.46232,3.4579015,,1.87726,1.9556621,,0.7596,0.7137071,,1.39,1.8863275,,0.614,0.83980036,,2.252,3.2781436,,2.3426,2.3479064,
39,,0.0176166499999999,-0.03384585,,0.0563769,0.096747875,,0.34198785,0.24554577,,-0.0201603,0.012426693,,0.076833,0.19293004,,5.49866,5.6426864,,1.29673,1.8148255,,0.0332999999999999,0.6276542,,2.65855,1.7648671,,3.19504,3.7821498,,5.1051749,5.10343,,1.2693,1.5636369,,0.0284999999999999,0.42492977,,0.9887,1.174149,,0.501,1.8110206,
40,,1.3748953,1.6462,,0.2184813,0.2159093,,-0.02949475,-0.05125478,,0.1024328499999999,0.032194573,,-0.0307969,-0.041101776,,9.13133,4.39239,,3.17692,2.9051778,,5.21097,5.853465,,6.475619999999999,6.129345,,5.151109999999999,4.728704,,4.421,1.7621061,,0.5911,1.4278885,,3.9919988,4.2940316,,5.3842802,5.485353,,3.4883984,3.402148,
41,,0.00536895,0.004729802,,0.1963846,0.19825792,,0.48588985,0.6558721,,0.0262439999999999,0.079039395,,0.0574817,0.007124549,,0.819,1.2188436,,1.92054,2.5308416,,4.03376,3.4574053,,2.10531,1.5888011,,0.603,0.72247183,,1.0013,0.8027446,,1.7486000000000002,1.7834752,,3.0725,2.1608949,,1.4516,1.3551536,,0.5243,0.9906686,
42,,0.24602425,0.19164586,,0.1247366999999999,0.10809764,,0.3511337,0.18104589,,0.12725465,0.21810661,,1.04063655,0.6870121,,2.17964,2.947792,,1.50883,2.874204,,1.3503699999999998,0.998708,,0.1709999999999999,0.34087455,,0.553,0.30814067,,0.5272,1.6465858,,1.4307999999999998,2.3234053,,1.1953,1.4552597,,0.1573,0.54936975,,0.5158,0.87899935,
43,,0.0706478,0.020026917,,0.1442989,0.18351907,,0.0760195999999999,0.08918515,,0.28618515,0.2745485,,0.0992461499999999,0.122318365,,7.35451,8.38463,,3.68387,3.963465,,7.205170000000001,7.2585526,,2.88406,3.0170832,,6.4752600000000005,6.784575,,5.7396917,6.113907,,1.7375000000000005,2.4054945,,5.6563457,5.458349,,1.8347,2.3317854,,5.2749309,5.4704585,
44,,0.3803014999999999,0.22196247,,0.0266842999999999,0.067477226,,0.4063731,0.42602775,,0.07392705,0.03506467,,0.4156076999999999,0.4433162,,4.41892,2.1042085,,1.82774,2.4261343,,2.48974,2.4946764,,8.916409999999999,7.328863,,1.46602,1.6418779,,3.7917,2.0193965,,0.2572,1.3650421,,0.9764,1.1482731,,6.4267138,6.1082864,,1.4251,1.3877227,
45,,0.28473,0.20853117,,0.34716285,0.27275294,,0.0616837,0.06345251,,0.2014331499999999,0.14894004,,0.09080205,0.1615003,,2.70417,2.8538394,,2.17155,3.552216,,2.70424,3.1367226,,3.69527,3.346544,,1.90154,1.5546694,,2.3686,2.0005429,,1.6209000000000002,1.4536762,,2.0668,1.7750895,,2.5571,1.9299212,,1.395,1.3951619,
46,,0.0703193,0.05401858,,0.3455017999999999,0.29902947,,0.1430443,0.15690365,,0.37935835,0.3289225,,0.0598196,0.020527696,,7.17124,7.246536,,2.4678500000000003,2.933206,,4.07166,3.226571,,1.42015,2.4792113,,5.7338,5.6259756,,5.5467815,5.6809063,,1.9721,1.7768986,,2.1737,1.7638941,,1.0353,0.8625094,,4.9679123,5.2138214,
47,,0.19592115,0.20655727,,,,,0.0218773,0.038704067,,,,,0.12027625,0.10945506,,3.57064,2.5740297,,,,,5.407679999999999,6.1619673,,,,,3.68963,5.4895954,,2.4011,1.9996552,,,,,4.999899,5.195857,,,,,3.2124,3.6880462,
